,subject,task,response_rate,percent_impulse,conf_1,conf_2,conf_3,conf_4,negLL,gamma,kappa,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
62,p0062,CDD,1.0,0.5446428571428572,112,0,0,0,2.102608324721318,7.994736892015578,0.02129253726748501,1,0,-2.102608324721318,-77.63248422271387,8.205216649442637,13.642214392032823,0.9729158696160063,0.9910714285714286,1.0,p0062/cdd/p0062_cdd_gain_model_fit.eps
63,p0063,CDD,1.0,0.5625,112,0,0,0,7.977919172605152,1.2726647128878823,0.02229712417808908,1,0,-7.977919172605152,-77.63248422271387,19.955838345210303,25.392836087800493,0.8972347819024068,0.9553571428571429,0.9999999999478217,p0063/cdd/p0063_cdd_gain_model_fit.eps
64,p0064,CDD,1.0,0.5446428571428572,112,0,0,0,2.1026083247217104,7.994731085179538,0.021292537731684425,1,0,-2.1026083247217104,-77.63248422271387,8.205216649443422,13.642214392033608,0.9729158696160012,0.9910714285714286,1.0,p0064/cdd/p0064_cdd_gain_model_fit.eps
65,p0065,CDD,1.0,0.5446428571428572,112,0,0,0,0.98458550800721,8.0,0.021857186586851696,1,1,-0.98458550800721,-77.63248422271387,5.96917101601442,11.406168758604608,0.9873173515202398,1.0,1.0,p0065/cdd/p0065_cdd_gain_model_fit.eps
66,p0066,CDD,1.0,0.5357142857142857,112,0,0,0,4.411767516307386,2.4015704123678274,0.02022809844155926,1,0,-4.411767516307386,-77.63248422271387,12.823535032614773,18.26053277520496,0.9431711150238242,0.9821428571428571,1.0,p0066/cdd/p0066_cdd_gain_model_fit.eps
67,p0067,CDD,1.0,0.5357142857142857,112,0,0,0,3.1933384590487783,4.683932910650721,0.02110098306265369,1,0,-3.1933384590487783,-77.63248422271387,10.386676918097557,15.823674660687745,0.9588659503683065,0.9821428571428571,1.0,p0067/cdd/p0067_cdd_gain_model_fit.eps
68,p0068,CDD,1.0,0.5535714285714286,112,0,0,0,0.5739610110087098,8.0,0.02328321577039732,1,1,-0.5739610110087098,-77.63248422271388,5.147922022017419,10.584919764607609,0.9926066901406618,1.0,1.0,p0068/cdd/p0068_cdd_gain_model_fit.eps
69,p0069,CDD,1.0,0.5357142857142857,112,0,0,0,0.9573897347709792,8.0,0.02124625260474978,1,1,-0.9573897347709792,-77.63248422271387,5.914779469541958,11.351777212132147,0.9876676658700706,1.0,1.0,p0069/cdd/p0069_cdd_gain_model_fit.eps
70,p0070,CDD,1.0,0.7321428571428572,112,0,0,0,16.98885786761272,0.4658983772575157,0.0817723236936483,1,0,-16.98885786761272,-77.63248422271387,37.97771573522544,43.414713477815624,0.7811630268216757,0.9375,0.9998895115118648,p0070/cdd/p0070_cdd_gain_model_fit.eps
71,p0071,CDD,1.0,0.7410714285714286,112,0,0,0,9.265019359249296,0.7899338572161362,0.07575644460757533,1,0,-9.265019359249296,-77.63248422271387,22.53003871849859,27.96703646108878,0.8806553796131321,0.9553571428571429,0.9999997991841735,p0071/cdd/p0071_cdd_gain_model_fit.eps
72,p0072,CDD,1.0,0.7232142857142857,112,0,0,0,7.126515815644511,1.0777483861503119,0.0683069334498914,1,0,-7.126515815644511,-77.63248422271387,18.253031631289023,23.690029373879213,0.908201883696008,0.9642857142857143,0.9999999992322285,p0072/cdd/p0072_cdd_gain_model_fit.eps
73,p0073,CDD,1.0,0.7410714285714286,112,0,0,0,0.9360774360834377,8.0,0.07265936460527071,1,1,-0.9360774360834377,-77.63248422271387,5.872154872166876,11.309152614757064,0.9879421939738783,1.0,1.0,p0073/cdd/p0073_cdd_gain_model_fit.eps
74,p0074,CDD,1.0,0.7678571428571428,112,0,0,0,0.008143162512599203,8.0,0.0941651979441093,1,1,-0.008143162512599203,-77.63248422271387,4.016286325025199,9.453284067615387,0.9998951062484457,1.0,1.0,p0074/cdd/p0074_cdd_gain_model_fit.eps
75,p0075,CDD,1.0,0.7410714285714286,112,0,0,0,0.9360774360834391,8.0,0.07265936447824256,1,1,-0.9360774360834391,-77.63248422271387,5.872154872166878,11.309152614757066,0.9879421939738783,1.0,1.0,p0075/cdd/p0075_cdd_gain_model_fit.eps
76,p0076,CDD,1.0,0.7410714285714286,112,0,0,0,0.9360774360834384,8.0,0.07265936457859073,1,1,-0.9360774360834384,-77.63248422271387,5.872154872166877,11.309152614757066,0.9879421939738783,1.0,1.0,p0076/cdd/p0076_cdd_gain_model_fit.eps
77,p0077,CDD,1.0,0.75,112,0,0,0,2.0819114098305596,3.575663865185852,0.07765423992039336,1,0,-2.0819114098305596,-77.63248422271387,8.16382281966112,13.600820562251307,0.9731824708345295,0.9910714285714286,1.0,p0077/cdd/p0077_cdd_gain_model_fit.eps
78,p0078,CDD,1.0,0.7589285714285714,112,0,0,0,0.059326703375205396,8.0,0.08124232571006099,1,1,-0.059326703375205396,-77.63248422271387,4.11865340675041,9.5556511493406,0.9992358005290027,1.0,1.0,p0078/cdd/p0078_cdd_gain_model_fit.eps
79,p0079,CDD,1.0,0.7410714285714286,112,0,0,0,2.1013098592634942,5.508945101377706,0.07228197495285008,1,0,-2.1013098592634942,-77.63248422271387,8.20261971852699,13.639617461117176,0.9729325954166917,0.9821428571428571,1.0,p0079/cdd/p0079_cdd_gain_model_fit.eps
80,p0080,CDD,1.0,0.8660714285714286,112,0,0,0,5.2137193448452335,0.8977254401771013,0.2642121363245167,1,0,-5.2137193448452335,-77.63248422271387,14.427438689690467,19.864436432280655,0.9328410085411154,0.9642857142857143,0.999999981858868,p0080/cdd/p0080_cdd_gain_model_fit.eps
81,p0081,CDD,1.0,0.875,112,0,0,0,0.2572950109009928,8.0,0.275748056373007,1,1,-0.2572950109009928,-77.63248422271387,4.514590021801986,9.951587764392174,0.9966857300332828,1.0,1.0,p0081/cdd/p0081_cdd_gain_model_fit.eps
82,p0082,CDD,1.0,0.8839285714285714,112,0,0,0,4.811471750628895,0.9200287721542704,0.32713409316433745,1,0,-4.811471750628895,-77.63248422271387,13.62294350125779,19.05994124384798,0.9380224425534853,0.9732142857142857,0.9999999886364748,p0082/cdd/p0082_cdd_gain_model_fit.eps
